,id,text_matches
10502,5572018,
10503,5021919,
10504,5624578,
10505,5495867,
10506,2136802,
10507,5955568,
10508,6187360,
10509,3998115,
10510,5026348,study site
10511,1347440,
10512,3019212,
10513,4652537,
10514,3886391,
10515,2138054,
10516,5534495,
10517,5649555,
10518,4632963,
10519,5342031,
10520,5682536,
10521,4523482,
10522,2557496,
10523,3573123,
10524,4868004,
10525,4774720,
10526,5924132,
10527,2787502,
10528,5976286,
10529,3403960,
10530,4835426,
10531,5860096,
10532,3545337,
10533,6391079,
10534,5279854,
10535,3338784,
10536,5036697,
10537,2841179,
10538,5111139,
10539,6026296,
10540,4630368,
10541,5747132,
10542,4778875,
10543,5919593,
10544,6279919,
10545,5108335,
10546,4960799,
10547,5995089,
10548,2761927,
10549,1240764,
10550,2001830,
10551,3853606,
10552,3168489,
10553,3706894,
10554,2689492,
10555,5226106,study site
10556,4156357,
10557,5846724,
10558,2140429,
10559,4155192,
10560,5029049,
10561,4065131,
10562,2974684,
10563,3854549,
10564,1669712,
10565,5296198,
10566,3920570,
10567,5729819,
10568,2187935,
10569,3333355,
10570,5802639,
10571,5295377,
10572,3944787,
10573,2062489,
10574,5210648,
10575,2965688,
10576,3024399,
10577,6192577,
10578,5235392,
10579,5447744,
10580,5160877,
10581,2914721,
10582,6329138,
10583,5155293,
10584,2245993,
10585,3960222,
10586,3024335,
10587,6060436,
10588,2974169,
10589,3901182,
10590,4050929,
10591,4857426,
10592,6006925,
10593,3627806,
10594,5612321,
10595,6132701,
10596,4133688,
10597,6056648,
10598,6213225,
10599,3743885,
10600,4728584,
10601,5280449,
10602,1240309,
10603,1540719,
10604,4521788,
10605,5255324,
10606,5769051,
10607,5144041,
10608,5140165,
10609,3320648,
10610,5263737,
10611,4784146,
10612,5966688,
10613,5730685,
10614,2602390,
10615,4908262,
10616,3677647,
10617,4389657,
10618,3426244,
10619,5269154,
10620,6394503,
10621,2631447,
10622,5637128,
10623,5668756,
10624,3581253,
10625,2798991,
10626,5698699,
10627,5212355,
10628,5620963,
10629,5642012,
10630,3592267,
10631,5706738,
10632,5619787,
10633,3807709,
10634,6050687,
10635,4565656,
10636,5525441,
10637,3573199,
10638,3429472,
10639,3957060,
10640,3419356,
10641,5942952,
10642,4401160,
10643,4747410,
10644,2220009,
10645,4750252,
10646,3591276,
10647,6377380,
10648,1794255,
10649,2928334,
10650,4508500,
10651,3481742,
10652,6024099,study site
10653,4596612,
10654,4803331,
10655,5353739,
10656,3481855,
10657,4546055,study site
10658,4546055,field work
10659,4476049,
10660,5523496,
10661,5840975,
10662,3935866,
10663,6156252,
10664,6113448,
10665,3594163,
10666,4393581,
10667,3440932,
10668,3643643,
10669,5533725,
10670,5688504,
10671,4489320,
10672,2440418,
10673,6288124,
10674,4076916,
10675,6411726,
10676,3112538,
10677,5889500,
10678,5623358,
10679,5455034,
10680,3082893,
10681,5056000,
10682,5745016,
10683,3933355,
10684,2757901,
10685,3744082,
10686,5711886,
10687,6320455,
10688,4976408,
10689,4310773,
10690,4360463,
10691,3575361,
10692,4153572,
10693,6304129,
10694,4077923,
10695,5851365,
10696,4897464,
10697,4744411,
10698,4822297,
10699,4548476,
10700,5457366,
10701,6402459,
10702,4088556,
10703,3824231,
10704,5594497,
10705,6073303,
10706,5864035,
10707,5057244,
10708,5429515,
10709,1177956,
10710,4418710,
10711,3726770,
10712,1482685,
10713,6085619,
10714,3058534,
10715,3899269,
10716,2718875,
10717,2241611,
10718,3170620,
10719,6408771,
10720,5799775,
10721,3350487,
10722,5850098,
10723,6111474,
10724,5905252,
10725,5303891,
10726,4568357,
10727,4377536,
10728,4153952,
10729,3365007,study site
10730,6110843,
10731,5586553,
10732,5001592,
10733,3491697,
10734,4816180,
10735,6337141,
10736,6199872,
10737,5935676,
10738,5938758,
10739,6212941,
10740,6156478,
10741,4049391,
10742,3643247,
10743,5030448,
10744,5805772,
10745,4659694,field study
10746,5182470,
10747,4408393,
10748,3827352,
10749,5185502,
10750,2911612,
10751,5074325,
10752,4047450,
10753,3798103,
10754,5828402,
10755,6238086,
10756,5906626,
10757,1513534,
10758,4597632,
10759,5360597,
10760,3200976,
10761,6185971,
10762,5212019,
10763,4592035,
10764,5640045,
10765,2742195,
10766,3627648,
10767,2899010,
10768,5024207,
10769,5040045,
10770,5687394,
10771,3430665,
10772,3342727,
10773,2646758,
10774,5002201,
10775,5227000,
10776,5397151,
10777,4783954,
10778,6043460,
10779,4186281,
10780,3152002,
10781,6283080,
10782,3058547,
10783,2687685,
10784,6420022,
10785,6023195,
10786,5443155,
10787,2647738,
10788,1201135,
10789,3941004,
10790,5214299,
10791,4532072,
10792,3809311,
10793,5729370,
10794,5095112,
10795,3278406,
10796,4190122,
10797,5540024,
10798,5764900,
10799,4215809,
10800,4137539,
10801,4876206,
10802,4157667,
10803,6071614,
10804,4858065,
10805,4101942,
10806,3089311,
10807,6350353,
10808,4676690,study site
10809,3746162,
10810,3391285,
10811,1805428,
10812,5511277,
10813,6215794,
10814,1440301,
10815,4030831,
10816,6150868,
10817,6079712,
10818,2907312,
10819,6137553,
10820,5035376,
10821,3347022,
10822,2952531,
10823,4901115,
10824,4413870,
10825,5439654,
10826,3527257,
10827,3489668,
10828,3335046,
10829,3532762,
10830,4320612,
10831,5210985,
10832,3705346,
10833,3208382,
10834,5055019,
10835,6104008,
10836,2602971,study site
10837,3031542,
10838,5284955,
10839,5668244,
10840,6355729,
10841,4526867,
10842,4667047,
10843,1079929,
10844,4763068,
10845,5400393,
10846,3458050,
10847,5586982,
10848,5992718,
10849,5461636,
10850,3495409,
10851,5172161,
10852,6270942,
10853,2898656,
10854,2522275,fieldwork
10855,5964122,
10856,3729582,
10857,4232580,
10858,5506510,
10859,4607577,
10860,1971522,
10861,6217645,
10862,3231434,
10863,5187341,
10864,3275791,
10865,5428726,
10866,5173537,
10867,2969583,
10868,4772270,
10869,4733089,
10870,5345959,
10871,4045367,
10872,3469943,
10873,4378621,field study
10874,4922654,
10875,4021931,
10876,3303909,
10877,6387198,
10878,4077554,
10879,3616861,
10880,4142979,
10881,4626693,
10882,3958566,
10883,3991178,
10884,5717797,
10885,1624851,
10886,4548865,
10887,4783344,
10888,4072178,
10889,4190897,
10890,5870661,
10891,4207765,
10892,6256339,
10893,4238298,
10894,4764899,
10895,4364649,
10896,5388916,
10897,5821137,
10898,4423855,
10899,6327349,
10900,4328794,
10901,3936598,
10902,5299666,
10903,2912792,
10904,6231305,
10905,6337201,
10906,3287675,
10907,5183631,
10908,5562236,
10909,4383531,
10910,4171579,
10911,5499811,
10912,3481211,
10913,2695275,
10914,5699387,
10915,5998915,
10916,4194784,
10917,4609522,
10918,4689369,
10919,4468333,
10920,3199823,
10921,5161904,
10922,4999597,
10923,2779587,
10924,3342999,
10925,1370919,
10926,4103268,
10927,6010081,
10928,5072142,
10929,4829006,
10930,4509698,
10931,4177573,
10932,5490573,
10933,5973585,
10934,4702711,
10935,2802533,
10936,4563266,
10937,2137443,
10938,5791250,
10939,4789472,
10940,3139573,
10941,3914028,field work
10942,3914028,fieldwork
10943,6240121,
10944,4517538,
10945,5503624,
10946,4579731,
10947,5766640,
10948,5546191,
10949,3865429,
10950,5119739,
10951,5956514,
10952,3964800,
10953,3976210,
10954,3647069,
10955,3859576,
10956,5301240,study site
10957,4637203,
10958,2118013,
10959,3726428,
10960,4536350,
10961,6177563,
10962,4260109,
10963,5922873,
10964,4007640,
10965,3085328,
10966,5390290,
10967,6053371,
10968,4382323,
10969,6336924,
10970,3261683,
10971,5717614,
10972,2603333,
10973,5998391,
10974,5588490,
10975,4145286,
10976,6335620,
10977,5622048,
10978,5779365,
10979,5523559,
10980,3053883,
10981,3118172,
10982,6342898,
10983,3830768,
10984,5415976,
10985,5413934,
10986,6402368,field work
10987,3230629,
10988,5295807,
10989,6361994,
10990,3636498,
10991,4134637,
10992,5572577,
10993,4619388,
10994,6044958,
10995,5796264,
10996,5294822,
10997,5057135,
10998,3544284,
10999,3087619,
11000,4872109,
11001,2171915,
11002,5228824,
11003,5799306,
11004,5943652,
11005,3242362,
11006,3762190,
11007,5389781,
11008,3334076,
11009,2876994,
11010,4853568,
11011,5351976,
11012,6391428,
11013,4435512,
11014,3488251,
11015,6365511,
11016,4838523,
11017,3559630,
11018,5163066,
11019,1087484,
11020,1518847,
11021,4195057,
11022,2033383,
11023,3125181,
11024,3110793,
11025,6377650,
11026,3015255,
11027,4222689,
11028,3042998,
11029,1586224,
11030,2904256,
11031,4969901,
11032,6192899,field work
11033,3161960,
11034,4341463,
11035,6302290,
11036,6101506,
11037,5370732,
11038,6203479,
11039,4593458,
11040,5919967,
11041,2726434,
11042,3435750,
11043,4617370,
11044,5922132,
11045,4168453,
11046,2136580,
11047,5902600,
11048,6118301,
11049,4399246,
11050,5871308,
11051,5111846,
11052,4956036,
11053,4347413,
11054,5258973,
11055,2604208,
11056,4537106,
11057,3163656,
11058,4236326,
11059,5308262,
11060,3348029,
11061,3011881,
11062,3170313,
11063,3702251,
11064,4132740,
11065,5473815,
11066,3643401,
11067,5511293,
11068,4072250,
11069,3032305,
11070,5713929,
11071,5054770,
11072,4140752,
11073,4143538,
11074,3347806,
11075,2842299,
11076,5652847,
11077,5194174,
11078,6429039,
11079,2848060,
11080,4322292,
11081,5175958,
11082,2364325,
11083,4024990,
11084,6073868,
11085,5115671,
11086,6319560,
11087,3851949,
11088,5345093,study site
11089,3976801,
11090,5561328,
11091,4774277,
11092,4928898,
11093,138986,
11094,3458904,
11095,3467417,
11096,3873691,
11097,5926291,
11098,3637215,
11099,2288845,
11100,5414105,
11101,5476808,
11102,4912385,
11103,5185773,
11104,3684935,
11105,5735071,
11106,5780677,study site
11107,3232172,
11108,3823611,
11109,3649943,
11110,3326691,
11111,4309611,
11112,4946225,
11113,5969825,
11114,4012123,
11115,4050783,
11116,6286344,
11117,4595355,
11118,4420576,
11119,3713831,
11120,4745437,
11121,3679751,
11122,4247679,
11123,4110442,
11124,1182232,
11125,4206281,
11126,6233676,
11127,5760451,
11128,4183635,
11129,5333610,
11130,4714944,
11131,5658135,
11132,3826486,
11133,4348393,
11134,4735811,study site
11135,3773436,
11136,3072040,
11137,2115154,
11138,4534698,
11139,2978215,
11140,3732260,
11141,3479007,
11142,4461902,
11143,5205034,
11144,4054041,
11145,6110830,
11146,4509647,field work
11147,6061235,
11148,5252489,
11149,5496219,field study
11150,4664036,
11151,4341552,
11152,2395437,
11153,2686849,
11154,5626785,
11155,3208538,
11156,5197793,
11157,4893165,
11158,4650281,
11159,3712576,
11160,6308028,
11161,5033390,
11162,3435742,
11163,5566027,
11164,3653949,
11165,3789840,
11166,3366728,
11167,4196462,
11168,5029086,
11169,5383805,
11170,5007034,field study
11171,5844111,
11172,6085190,
11173,3622877,
11174,5430994,
11175,3843362,
11176,5753354,
11177,5869419,
11178,2963644,
11179,5144017,
11180,3224006,
11181,3661789,
11182,2651779,
11183,6237400,
11184,3243103,
11185,6198019,
11186,5492563,
11187,4850476,
11188,3095280,
11189,2200040,
11190,5504861,fieldwork
11191,3159201,
11192,5108487,
11193,3972024,
11194,4029790,
11195,3371960,
11196,2769394,
11197,3741363,
11198,2667642,
11199,3418632,
11200,2739963,
11201,5591428,
11202,3156131,study site
11203,6131369,
11204,5590054,
11205,4510266,
11206,6270124,
11207,2010797,
11208,3460002,
11209,2187801,
11210,5101378,
11211,1488890,
11212,5582299,
11213,2717651,
11214,1081693,
11215,4267881,
11216,3885805,
11217,5806869,
11218,5154724,
11219,3642031,
11220,6023871,
11221,5383790,
11222,5434612,
11223,3845424,
11224,5072638,
11225,4235021,
11226,3266293,
11227,4784825,
11228,3968649,
11229,3989835,
11230,4762395,
11231,4979280,
11232,2190520,
11233,5562693,
11234,5966630,
11235,4200800,
11236,3431010,
11237,3664082,
11238,3099803,
11239,3409249,
11240,5498974,
11241,5210380,
11242,2960936,
11243,3620073,
11244,3363794,
11245,3382252,
11246,3471635,fieldwork
11247,6341642,
11248,2397408,
11249,3205060,
11250,2116349,
11251,4955217,
11252,6166261,
11253,5864767,
11254,2671839,
11255,4044619,
11256,5169759,
11257,5737104,
11258,3337797,
11259,5449758,
11260,4179039,
11261,5743697,
11262,5926257,
11263,4942491,
11264,3976457,
11265,3230845,
11266,3315936,
11267,5195067,
11268,3815004,
11269,4901227,
11270,6145366,
11271,4140731,
11272,3353473,
11273,5416563,
11274,3932037,
11275,4769426,
11276,4768712,
11277,5675939,
11278,5505006,
11279,6414146,
11280,5491544,
11281,5806570,
11282,5083502,
11283,5896286,
11284,2384957,
11285,4773146,
11286,6357387,
11287,5337698,
11288,3643625,
11289,4014561,
11290,2702418,
11291,4813228,
11292,5738808,
11293,5857089,
11294,4720017,
11295,5216120,
11296,5147303,
11297,1550262,
11298,5555349,
11299,5995234,
11300,6009958,
11301,3600778,
11302,5425966,
11303,2645358,
11304,5217633,
11305,5370765,
11306,5335005,
11307,5215668,
11308,4606698,
11309,4694192,
11310,4462075,
11311,3868722,
11312,2707585,
11313,6280172,
11314,5286619,
11315,4686952,
11316,5596811,
11317,4994177,
11318,4234188,
11319,3976905,
11320,2896515,
11321,1440883,
11322,3353510,
11323,3227990,
11324,5302757,
11325,6369596,
11326,4602958,
11327,4354225,
11328,6083519,
11329,2745779,
11330,3491698,
11331,6254320,
11332,3955857,
11333,3958557,
11334,4370717,
11335,3023896,
11336,6387803,
11337,5869927,
11338,4753459,
11339,6368794,
11340,5288417,
11341,3719309,
11342,5652579,
11343,6284470,
11344,4609139,
11345,4299511,
11346,5419761,
11347,6370129,
11348,2994444,
11349,3879102,study site
11350,1434511,
11351,3109790,
11352,5799349,
11353,4123850,
11354,4412679,
11355,3569044,
11356,6196237,
11357,3236080,
11358,5834553,
11359,4673914,
11360,3287767,
11361,5281277,
11362,5838455,
11363,5218037,
11364,5203166,
11365,5205782,
11366,5146321,
11367,5203192,
11368,3677094,
11369,4706724,
11370,2034467,
11371,5458705,
11372,4179022,
11373,3393164,
11374,4282729,
11375,4069991,
11376,4231110,
11377,4966966,
11378,6130052,
11379,4163360,
11380,5257562,
11381,6204155,
11382,4406606,
11383,6254607,
11384,4478007,
11385,3165084,
11386,2864853,
11387,6391112,
11388,4923202,
11389,5438456,
11390,6180576,
11391,5561208,
11392,3735447,
11393,5166413,
11394,4506507,
11395,4271335,
11396,5362628,
11397,4496848,
11398,4406017,fieldwork
11399,5293259,
11400,4778831,
11401,5382820,
11402,5290604,
11403,3978601,
11404,2257990,
11405,1622755,
11406,5334410,
11407,5815048,
11408,4496881,
11409,4718733,
11410,4037990,
11411,4565080,
11412,3726729,
11413,6327942,
11414,4475009,
11415,5162660,
11416,4588645,
11417,3884942,
11418,6272192,
11419,4204862,
11420,3506564,
11421,5165038,
11422,5513266,study site
11423,5513266,fieldwork
11424,5620248,
11425,5643571,
11426,4687175,
11427,5952821,
11428,5229112,
11429,3032274,
11430,4683201,
11431,3001077,
11432,2115255,
11433,5453896,
11434,3423003,
11435,5739684,
11436,3112115,
11437,5745187,
11438,3283686,
11439,4568344,
11440,3704449,
11441,4341379,
11442,3538799,
11443,5885596,
11444,4344788,
11445,5664331,
11446,4848390,
11447,4806519,study site
11448,3551523,
11449,3689533,
11450,2115098,
11451,5906614,
11452,4331840,
11453,4510803,
11454,3323144,
11455,5571913,
11456,6100112,
11457,3566592,
11458,6002033,
11459,4456156,
11460,4172978,
11461,5436293,
11462,3504931,
11463,3964876,
11464,4197268,
11465,4122969,
11466,2600671,
11467,2248584,
11468,5025055,
11469,4838850,
11470,4824836,
11471,3876056,
11472,2009808,
11473,3397488,
11474,5370243,
11475,5108850,
11476,4842686,
11477,2018712,
11478,4629102,
11479,3935874,
11480,5788348,
11481,4383365,
11482,4160554,
11483,4670514,
11484,6153988,
11485,6353143,study site
11486,4928816,
11487,3776764,study site
11488,3776764,fieldwork
11489,4851029,
11490,6414314,
11491,5296831,
11492,2880407,
11493,5427610,
11494,4469146,
11495,3169252,
11496,4826536,
11497,3140665,
11498,4063272,
11499,2700680,
11500,4329123,
11501,4258039,
11502,5360035,study site
11503,2911606,
11504,1569864,
11505,4525251,
11506,5734259,
11507,5371875,
11508,2192509,
11509,4349758,
11510,3760807,
11511,3349272,
11512,2952152,
11513,2187925,
11514,5281455,
11515,3523317,
11516,4991076,
11517,2010997,
11518,5150157,
11519,5593894,
11520,4130684,
11521,4521852,
11522,4145853,
11523,6258291,
11524,3073508,
11525,3383423,
11526,5897239,
11527,5314328,
11528,6259402,
11529,3270003,
11530,5530361,
11531,3609508,
11532,3531119,
11533,6038260,
11534,6193002,
11535,6298316,
11536,3919099,
11537,3946468,
11538,5392494,
11539,6240744,
11540,5279620,
11541,5794035,
11542,3228981,study site
11543,4279330,
11544,5343613,
11545,5150119,
11546,4976177,
11547,2128187,
11548,4754233,
11549,4802195,
11550,2136364,
11551,5387369,
11552,2719752,fieldwork
11553,5498513,field work
11554,4930842,
11555,5033434,
11556,4030093,
11557,5094943,
11558,2118235,
11559,4382417,
11560,6304832,
11561,3145799,
11562,5954264,
11563,2588444,
11564,5344829,
11565,5399604,
11566,2150695,
11567,4854633,
11568,4395986,
11569,4881404,
11570,5827105,fieldwork
11571,5186539,
11572,6197454,
11573,3485860,
11574,5894161,
11575,4873142,
11576,3852631,
11577,5644240,
11578,6213509,
11579,5181707,
11580,1794550,
11581,4139535,
11582,4112990,
11583,3614893,
11584,4996972,
11585,2726224,
11586,2729735,
11587,5186483,
11588,5893879,
11589,5330795,
11590,3939750,
11591,5404144,
11592,6022045,
11593,3543373,
11594,5878680,
11595,5933898,
11596,5314296,
11597,5153347,
11598,3415110,
11599,2397381,
11600,3483285,
11601,3851870,
11602,2192046,
11603,5253542,
11604,2980640,
11605,4628028,
11606,5319649,
11607,4005931,
11608,4619860,
11609,3828915,
11610,3882498,
11611,4862126,
11612,3194262,
11613,3808294,
11614,5990584,
11615,3234219,
11616,3997880,
11617,4125201,
11618,3996498,
11619,5576486,
11620,4199533,
11621,4045435,
11622,6275671,
11623,4086548,
11624,6003501,
11625,5722556,
11626,5123228,
11627,329107,
11628,6096978,
11629,6392526,
11630,5668211,
11631,4845261,
11632,6172158,
11633,2360666,
11634,4450585,
11635,2246157,
11636,4058136,
11637,3222062,
11638,2265587,
11639,6257366,
11640,4966385,
11641,3492152,
11642,3615061,
11643,3630296,
11644,4152678,
11645,3376113,study site
11646,3606528,
11647,3826316,
11648,4738659,
11649,2829000,
11650,2808321,
11651,1474710,
11652,5329254,
11653,3322609,
11654,3892743,
11655,5968662,study site
11656,5821034,
11657,5317820,
11658,4270443,
11659,4551977,
11660,4344603,
11661,3009377,
11662,5135815,
11663,4917671,
11664,4282070,
11665,4203531,
11666,4038484,
11667,3656799,
11668,3740714,study site
11669,3420483,
11670,4626833,
11671,5500600,
11672,2836249,
11673,4813968,
11674,5272719,
11675,6248303,
11676,4792216,
11677,4943806,
11678,3685672,
11679,3378444,field work
11680,4842771,
11681,5517894,
11682,5904889,
11683,5616328,
11684,5132588,
11685,5006818,
11686,2762378,
11687,3757466,
11688,4311664,
11689,3550418,
11690,4410514,
11691,2912385,
11692,3943257,
11693,3089596,
11694,4608267,
11695,4092408,
11696,4097504,
11697,1435874,
11698,6078800,
11699,4618870,
11700,1524724,
11701,6216957,
11702,4296432,
11703,6421259,
11704,2195671,
11705,3432604,
11706,1469619,
11707,3342274,
11708,5953311,
11709,2851114,
11710,3791398,
11711,3023161,
11712,4389543,
11713,3307490,
11714,5213422,
11715,3512472,
11716,5650979,
11717,6104368,
11718,2172141,
11719,3558003,
11720,4145272,
11721,5698006,
11722,6318391,
11723,3250428,
11724,6056567,
11725,5254732,
11726,3864940,
11727,6242357,
11728,2988214,
11729,5430259,
11730,3570311,
11731,4912813,
11732,5628283,
11733,5560231,study site
11734,4043462,
11735,5707634,
11736,5715609,
11737,5618322,
11738,5631522,
11739,5147349,
11740,5113283,
11741,3415115,
11742,5652793,
11743,3141545,
11744,5859655,
11745,3599830,
11746,4855066,
11747,6215002,
11748,6310590,
11749,6380465,
11750,6255323,
11751,5113092,
11752,4104930,
11753,3416710,
11754,4553003,
11755,3398009,
11756,4056579,
11757,3690019,
11758,6167029,
11759,5190554,
11760,5355475,
11761,5955200,
11762,4642624,
11763,3994949,
11764,1208917,
11765,3247381,
11766,3819380,
11767,5272334,
11768,3338543,
11769,6029951,
11770,4749570,
11771,2212943,
11772,3655383,
11773,6193205,
11774,3024112,
11775,2125376,
11776,2636065,
11777,5186083,
11778,6338970,
11779,5758006,
11780,6347845,
11781,5752603,field work
11782,4191427,
11783,6293495,
11784,3356002,
11785,5524231,
11786,6224376,
11787,4858239,
11788,5251134,
11789,5569839,
11790,3087312,
11791,138923,
11792,4521652,
11793,3835052,
11794,4666030,
11795,6203140,
11796,3916303,
11797,2905086,
11798,4863248,
11799,5524033,
11800,4639536,
11801,6144603,
11802,4507610,
11803,3097888,
11804,3754921,
11805,4766717,
11806,4378224,
11807,2984449,
11808,3952434,
11809,5137278,
11810,6068337,
11811,5438502,
11812,5135911,
11813,3019012,
11814,5629788,
11815,4354868,
11816,4460855,
11817,3092132,
11818,5642257,
11819,2728189,
11820,4954056,
11821,4251918,
11822,6065273,study site
11823,6065273,fieldwork
11824,5026768,
11825,5277981,
11826,3457047,
11827,3540022,
11828,4132401,
11829,6340373,
11830,4710880,
11831,2920423,
11832,6105926,
11833,3016537,
11834,3258727,
11835,3893606,
11836,3006052,
11837,4621490,
11838,3285609,
11839,5013559,
11840,6097253,
11841,5305339,
11842,3706832,
11843,4296362,
11844,5212239,
11845,4759963,
11846,6302259,
11847,2562820,
11848,2880692,
11849,5923267,
11850,4492789,
11851,5100367,
11852,2110678,
11853,4471400,
11854,4625566,
11855,2760486,
11856,3212650,
11857,5051935,
11858,5807566,
11859,4727333,
11860,4748156,
11861,2238020,
11862,5533824,
11863,5850482,
11864,3406451,
11865,5767290,
11866,5361930,
11867,6055098,
11868,5970303,
11869,5508634,
11870,2188186,
11871,4105455,
11872,5781323,
11873,6394339,
11874,5021828,
11875,5391102,
11876,3338706,
11877,5575357,
11878,5908836,
11879,4140634,
11880,5928885,
11881,3129776,
11882,5700273,
11883,6369961,
11884,6154026,
11885,3113196,
11886,2841275,
11887,4735553,
11888,6291035,
11889,2556752,
11890,3141127,
11891,4699024,
11892,4890753,
11893,5646265,
11894,5227601,
11895,4330227,
11896,331396,
11897,4738463,
11898,3669700,
11899,5470461,
11900,6431232,
11901,5935470,
11902,3086226,
11903,5295091,
11904,4918235,
11905,5320345,
11906,3305187,
11907,4446022,
11908,5268647,
11909,2174021,
11910,5643733,
11911,4948135,
11912,6280139,
11913,5557565,study site
11914,6337632,
11915,5198740,
11916,2854345,
11917,5792876,
11918,2979698,
11919,6376002,
11920,4187168,
11921,2139771,
11922,2364056,
11923,1331998,
11924,5290757,
11925,1796556,
11926,2806362,
11927,5979589,
11928,2981565,
11929,4441158,
11930,5598571,
11931,4042268,
11932,4747498,
11933,3724714,
11934,5473602,
11935,5857801,
11936,5761900,
11937,2961974,
11938,5994432,study site
11939,3905359,
11940,3395646,
11941,6124941,
11942,2927476,
11943,3593545,
11944,5540546,
11945,2191031,
11946,2890161,
11947,5160093,
11948,6311865,
11949,2196234,
11950,4807997,
11951,5389242,
11952,5588131,
11953,4808890,
11954,4349776,
11955,5746727,
11956,3358672,
11957,6218508,
11958,1950275,
11959,6316763,
11960,5572085,
11961,5804011,
11962,4297800,
11963,5984304,
11964,6202333,
11965,5929515,
11966,5101157,
11967,3753757,
11968,5049550,
11969,5848412,
11970,4638193,
11971,4789390,
11972,3511469,
11973,5456323,
11974,5744427,
11975,4881400,
11976,4176944,
11977,3717000,
11978,4893568,
11979,4550277,
11980,6107295,
11981,2585580,
11982,4004165,
11983,5002982,
11984,6158603,
11985,5682738,
11986,5991710,
11987,3893943,
11988,3648358,
11989,4990715,
11990,3529503,
11991,5253058,
11992,3198253,
11993,3563593,
11994,1533058,
11995,6124081,study site
11996,3302699,
11997,6374793,
11998,2927892,
11999,5470961,
12000,4828576,
12001,3467238,
12002,4189318,
12003,4076432,
12004,5909159,
12005,1567196,
12006,5246698,
12007,5451084,
12008,5727753,
12009,4304719,
12010,3695000,
12011,6127531,
12012,5291402,field study
12013,2491620,
12014,4328712,
12015,4590185,
12016,5647455,
12017,3583294,
12018,5886385,
12019,3667023,
12020,5231449,
12021,4735771,
12022,5286260,
12023,6176547,
12024,4507635,
12025,4179496,
12026,2185922,
12027,4125891,
12028,5521621,
12029,3659176,
12030,4515488,
12031,4564097,
12032,4606386,
12033,6137398,
12034,3774863,
12035,2321723,
12036,4364739,
12037,5129924,
12038,3972835,
12039,4826505,
12040,4588776,
12041,3440920,
12042,5829184,
12043,4536402,
12044,2190414,
12045,2108086,
12046,6303077,
12047,4579271,
12048,5006501,
12049,5938235,
12050,4477664,
12051,3123831,
12052,5907096,
12053,4735751,
12054,5272888,
12055,3374179,
12056,5509243,
12057,3403451,
12058,4781964,
12059,3412266,
12060,6427878,
12061,5372795,
12062,5959020,
12063,4795269,
12064,3974144,
12065,5820658,
12066,2613372,field study
12067,6165837,
12068,4349819,
12069,4683418,
12070,6283819,
12071,3429571,
12072,4766338,
12073,4842489,
12074,5470724,
12075,2920246,
12076,6330556,
12077,2595450,
12078,3698303,
12079,5760784,
12080,5078928,
12081,4876700,
12082,2738757,
12083,3400296,
12084,5586838,
12085,4356327,
12086,5177876,
12087,6291964,
12088,5157705,
12089,3102244,
12090,4309060,
12091,5133735,
12092,5319462,
12093,3860289,
12094,4677310,
12095,6398414,
12096,4151789,
12097,4957631,
12098,4677103,
12099,5713554,
12100,2977361,
12101,1533459,
12102,4239890,
12103,5420144,
12104,3778163,
12105,6159527,
12106,2763756,
12107,4065052,
12108,3513096,
12109,6242813,
12110,3596359,
12111,5677894,
12112,4974000,
12113,4608117,
12114,5061060,
12115,5465277,
12116,4881687,
12117,4596619,
12118,2151493,
12119,2605755,
12120,3524028,
12121,2936870,
12122,5920023,
12123,2548115,
12124,6133348,
12125,5587086,
12126,5543056,study site
12127,3592707,
12128,4350885,
12129,2442181,
12130,4339592,
12131,4177045,
12132,3575261,
12133,5416457,
12134,5173063,
12135,5909766,
12136,4312678,
12137,5161117,
12138,3516118,
12139,2570426,
12140,4930442,
12141,2865642,study site
12142,5093576,
12143,3365076,
12144,3266662,
12145,3047436,
12146,5908063,study site
12147,5341580,
12148,5630939,
12149,2590513,
12150,4611087,
12151,3120259,
12152,4419264,
12153,4897763,
12154,3987333,
12155,5363678,
12156,4839637,
12157,4770653,
12158,5670360,
12159,4503844,
12160,3777287,
12161,4130680,
12162,4074447,
12163,6192347,
12164,6235398,
12165,3907836,
12166,3035480,
12167,4408757,
12168,4823823,
12169,5424356,
12170,5384040,
12171,5952115,field work
12172,5952115,fieldwork
12173,3368199,
12174,2185861,
12175,5156136,
12176,4599339,
12177,4847317,
12178,5621970,
12179,3648840,
12180,3019490,
12181,5228952,
12182,3099487,
12183,6352167,
12184,4959662,
12185,6201409,
12186,5165446,
12187,4767922,
12188,5186081,
12189,3649194,
12190,3245086,
12191,4896110,
12192,4876765,
12193,4724135,
12194,4287970,
12195,3926436,
12196,3882040,
12197,2187473,
12198,5371758,
12199,5261271,
12200,6106213,
12201,3414375,
12202,3685031,
12203,3844200,
12204,4266639,
12205,3265431,
12206,5077342,
12207,5748044,
12208,4653127,
12209,3170314,
12210,4283265,
12211,4633451,
12212,4155597,
12213,5520498,
12214,5837777,
12215,6191417,
12216,6048367,
12217,5770048,
12218,5162620,
12219,4519219,
12220,6395262,
12221,5652107,
12222,6396892,
12223,6060095,
12224,4918380,
12225,5230054,
12226,1241640,
12227,5871696,
12228,3997803,
12229,3812879,
12230,6271662,
12231,4931672,
12232,2131028,
