,id,any_matches,id_types
45891,5721475,False,pmc
45892,5721475,False,publisher-id
45893,5721475,False,doi
45894,5724726,False,pmid
45895,5724726,False,pmc
45896,5724726,False,publisher-id
45897,5724726,False,doi
45898,4674226,False,pmid
45899,4674226,False,pmc
45900,4674226,False,doi
45901,3660790,False,pmid
45902,3660790,False,pmc
45903,3660790,False,doi
45904,6262622,False,pmid
45905,6262622,False,pmc
45906,6262622,False,doi
45907,6262622,False,publisher-id
45908,3605050,False,pmid
45909,3605050,False,pmc
45910,3605050,False,publisher-id
45911,3605050,False,doi
45912,5875575,False,pmid
45913,5875575,False,pmc
45914,5875575,False,doi
45915,5875575,False,publisher-id
45916,4921498,False,pmid
45917,4921498,False,pmc
45918,4921498,False,doi
45919,5745919,True,pmid
45920,5745919,True,pmc
45921,5745919,True,publisher-id
45922,5745919,True,doi
45923,5021278,False,pmid
45924,5021278,False,pmc
45925,5021278,False,doi
45926,5021278,False,publisher-id
45927,5034987,False,pmid
45928,5034987,False,pmc
45929,5034987,False,publisher-id
45930,5034987,False,doi
45931,2360158,False,pmid
45932,2360158,False,pmc
45933,2360158,False,pii
45934,2360158,False,doi
45935,5042848,False,pmid
45936,5042848,False,pmc
45937,5042848,False,doi
45938,5042848,False,manuscript
45939,4761637,False,pmid
45940,4761637,False,pmc
45941,4761637,False,publisher-id
45942,4761637,False,doi
45943,5342396,False,pmid
45944,5342396,False,pmc
45945,5342396,False,publisher-id
45946,5342396,False,doi
45947,3633989,False,pmid
45948,3633989,False,pmc
45949,3633989,False,publisher-id
45950,3633989,False,doi
45951,5540994,False,pmid
45952,5540994,False,pmc
45953,5540994,False,doi
45954,5451645,False,pmid
45955,5451645,False,pmc
45956,5451645,False,doi
45957,5142042,False,pmid
45958,5142042,False,pmc
45959,5142042,False,pmc-scan
45960,3296217,False,pmid
45961,3296217,False,pmc
45962,3296217,False,doi
45963,6135594,False,pmid
45964,6135594,False,pmc
45965,6135594,False,doi
45966,3661124,False,pmid
45967,3661124,False,pmc
45968,3661124,False,publisher-id
45969,3661124,False,doi
45970,3661124,False,pii
45971,3224407,False,pmid
45972,3224407,False,pmc
45973,3224407,False,publisher-id
45974,3224407,False,doi
45975,3105558,False,pmid
45976,3105558,False,pmc
45977,3105558,False,publisher-id
45978,3105558,False,doi
45979,3592809,False,pmid
45980,3592809,False,pmc
45981,3592809,False,publisher-id
45982,3592809,False,doi
45983,4108859,False,pmc
45984,4108859,False,publisher-id
45985,4108859,False,doi
45986,4657284,False,pmid
45987,4657284,False,pmc
45988,4657284,False,publisher-id
45989,4657284,False,doi
45990,4574366,False,pmid
45991,4574366,False,pmc
45992,4574366,False,publisher-id
45993,4574366,False,doi
45994,3384677,False,pmid
45995,3384677,False,pmc
45996,3384677,False,publisher-id
45997,3384677,False,doi
45998,6110669,False,pmc
45999,6110669,False,art-access-id
46000,6110669,False,doi
46001,4538275,False,pmid
46002,4538275,False,pmc
46003,4538275,False,publisher-id
46004,4538275,False,doi
46005,4374660,False,pmid
46006,4374660,False,pmc
46007,4374660,False,publisher-id
46008,4374660,False,doi
46009,5247085,False,pmid
46010,5247085,False,pmc
46011,5247085,False,pmc-scan
46012,5272283,False,pmid
46013,5272283,False,pmc
46014,5272283,False,pmc-scan
46015,3512592,False,pmc
46016,3512592,False,doi
46017,3906553,False,pmid
46018,3906553,False,pmc
46019,3906553,False,publisher-id
46020,3906553,False,doi
46021,1933183,False,pmid
46022,1933183,False,pmc
46023,1933183,False,doi
46024,3519884,False,pmid
46025,3519884,False,pmc
46026,3519884,False,publisher-id
46027,3519884,False,doi
46028,5366146,False,pmid
46029,5366146,False,pmc
46030,5366146,False,publisher-id
46031,5366146,False,doi
46032,4317472,False,pmid
46033,4317472,False,pmc
46034,4317472,False,publisher-id
46035,4317472,False,doi
46036,5676711,False,pmid
46037,5676711,False,pmc
46038,5676711,False,publisher-id
46039,5676711,False,doi
46040,2132564,False,pmid
46041,2132564,False,pmc
46042,6045179,False,pmid
46043,6045179,False,pmc
46044,6045179,False,pmc-scan
46045,5229932,False,pmid
46046,5229932,False,pmc
46047,5229932,False,pmc-scan
46048,3420791,False,pmid
46049,3420791,False,pmc
46050,3420791,False,doi
46051,5145151,False,pmid
46052,5145151,False,pmc
46053,5145151,False,publisher-id
46054,5145151,False,doi
46055,6120587,False,pmid
46056,6120587,False,pmc
46057,6120587,False,publisher-id
46058,6120587,False,doi
46059,4452630,False,pmid
46060,4452630,False,pmc
46061,4452630,False,publisher-id
46062,4452630,False,doi
46063,5836523,False,pmid
46064,5836523,False,pmc
46065,5836523,False,publisher-id
46066,5836523,False,doi
46067,3471352,False,pmid
46068,3471352,False,pmc
46069,3471352,False,publisher-id
46070,3471352,False,doi
46071,3395980,False,pmid
46072,3395980,False,pmc
46073,3395980,False,publisher-id
46074,3395980,False,doi
46075,4075857,False,pmid
46076,4075857,False,pmc
46077,4075857,False,publisher-id
46078,4075857,False,doi
46079,5647385,False,pmid
46080,5647385,False,pmc
46081,5647385,False,publisher-id
46082,5647385,False,doi
46083,4054050,False,pmid
46084,4054050,False,pmc
46085,4054050,False,publisher-id
46086,4054050,False,doi
46087,2009748,False,pmid
46088,2009748,False,pmc
46089,6148610,False,pmid
46090,6148610,False,pmc
46091,6148610,False,doi
46092,6148610,False,publisher-id
46093,6236456,False,pmc
46094,6236456,False,doi
46095,6236456,False,publisher-id
46096,5452312,False,pmid
46097,5452312,False,pmc
46098,5452312,False,doi
46099,5452312,False,publisher-id
46100,4631910,False,pmid
46101,4631910,False,pmc
46102,4631910,False,publisher-id
46103,4631910,False,doi
46104,2063512,False,pmid
46105,2063512,False,pmc
46106,2063512,False,publisher-id
46107,2063512,False,doi
46108,5159521,False,pmc
46109,5159521,False,doi
46110,4735963,False,pmid
46111,4735963,False,pmc
46112,4735963,False,publisher-id
46113,4735963,False,doi
46114,4347649,False,pmid
46115,4347649,False,pmc
46116,4347649,False,publisher-id
46117,4347649,False,doi
46118,3458489,False,pmid
46119,3458489,False,pmc
46120,3458489,False,doi
46121,2668940,False,pmid
46122,2668940,False,pmc
46123,2668940,False,doi
46124,2668940,False,publisher-id
46125,6185892,False,pmc
46126,6185892,False,doi
46127,6185892,False,publisher-id
46128,4089107,False,pmid
46129,4089107,False,pmc
46130,4089107,False,publisher-id
46131,4089107,False,doi
46132,4377814,False,pmid
46133,4377814,False,pmc
46134,4377814,False,doi
46135,4377814,False,publisher-id
46136,4787280,False,pmid
46137,4787280,False,pmc
46138,4787280,False,publisher-id
46139,4787280,False,doi
46140,5073774,False,pmid
46141,5073774,False,pmc
46142,5073774,False,publisher-id
46143,5073774,False,doi
46144,5652047,False,pmid
46145,5652047,False,pmc
46146,5652047,False,publisher-id
46147,5652047,False,doi
46148,5364267,False,pmid
46149,5364267,False,pmc
46150,5364267,False,publisher-id
46151,5364267,False,doi
46152,5814219,False,pmid
46153,5814219,False,pmc
46154,5814219,False,publisher-id
46155,5814219,False,doi
46156,2776914,False,pmid
46157,2776914,False,pmc
46158,2776914,False,publisher-id
46159,2776914,False,doi
46160,5999514,False,pmid
46161,5999514,False,pmc
46162,5999514,False,publisher-id
46163,5999514,False,doi
46164,5999514,False,art-access-id
46165,2845821,False,pmid
46166,2845821,False,pmc
46167,2845821,False,publisher-id
46168,2845821,False,doi
46169,2362787,False,pmid
46170,2362787,False,pmc
46171,2362787,False,pii
46172,2362787,False,doi
46173,3420480,False,pmid
46174,3420480,False,pmc
46175,3420480,False,doi
46176,2672328,False,pmid
46177,2672328,False,pmc
46178,2672328,False,doi
46179,2672328,False,publisher-id
46180,2927597,False,pmid
46181,2927597,False,pmc
46182,2927597,False,publisher-id
46183,2927597,False,doi
46184,3649381,False,pmid
46185,3649381,False,pmc
46186,3649381,False,doi
46187,3649381,False,publisher-id
46188,3183541,False,pmid
46189,3183541,False,pmc
46190,3183541,False,publisher-id
46191,3183541,False,doi
46192,4614556,False,pmid
46193,4614556,False,pmc
46194,4614556,False,publisher-id
46195,3824718,False,pmid
46196,3824718,False,pmc
46197,3824718,False,publisher-id
46198,3824718,False,doi
46199,5335261,False,pmid
46200,5335261,False,pmc
46201,5335261,False,pii
46202,5335261,False,doi
46203,130212,False,pmid
46204,130212,False,pmc
46205,130212,False,publisher-id
46206,130212,False,doi
46207,5132597,False,pmid
46208,5132597,False,pmc
46209,5132597,False,pmc-scan
46210,5954243,False,pmid
46211,5954243,False,pmc
46212,5954243,False,doi
46213,4850951,False,pmid
46214,4850951,False,pmc
46215,4850951,False,doi
46216,4850951,False,publisher-id
46217,3983301,False,pmid
46218,3983301,False,pmc
46219,3983301,False,publisher-id
46220,3983301,False,doi
46221,4797169,False,pmid
46222,4797169,False,pmc
46223,4797169,False,publisher-id
46224,4797169,False,doi
46225,5238032,False,pmid
46226,5238032,False,pmc
46227,5238032,False,pmc-scan
46228,5108113,False,pmid
46229,5108113,False,pmc
46230,5108113,False,publisher-id
46231,5108113,False,doi
46232,4446766,False,pmid
46233,4446766,False,pmc
46234,4446766,False,doi
46235,4446766,False,publisher-id
46236,2589488,False,pmid
46237,2589488,False,pmc
46238,128827,False,pmid
46239,128827,False,pmc
46240,128827,False,publisher-id
46241,128827,False,doi
46242,5120881,False,pmid
46243,5120881,False,pmc
46244,5120881,False,publisher-id
46245,5120881,False,doi
46246,6128466,False,pmid
46247,6128466,False,pmc
46248,6128466,False,publisher-id
46249,6128466,False,doi
46250,3663069,False,pmid
46251,3663069,False,pmc
46252,3663069,False,doi
46253,2364331,False,pmid
46254,2364331,False,pmc
46255,2364331,False,pii
46256,2364331,False,doi
46257,5488002,False,pmid
46258,5488002,False,pmc
46259,5488002,False,doi
46260,5488002,False,publisher-id
46261,5636507,False,pmc
46262,5636507,False,art-access-id
46263,5636507,False,doi
46264,6024863,False,pmid
46265,6024863,False,pmc
46266,6024863,False,doi
46267,6024863,False,publisher-id
46268,4681120,False,pmid
46269,4681120,False,pmc
46270,4681120,False,publisher-id
46271,4681120,False,doi
46272,4609153,False,pmid
46273,4609153,False,pmc
46274,4609153,False,publisher-id
46275,4609153,False,doi
46276,4847929,False,pmid
46277,4847929,False,pmc
46278,4847929,False,doi
46279,4847929,False,publisher-id
46280,3798872,False,pmid
46281,3798872,False,pmc
46282,3798872,False,doi
46283,3798872,False,publisher-id
46284,6126489,False,pmid
46285,6126489,False,pmc
46286,6126489,False,publisher-id
46287,6126489,False,doi
46288,4459106,False,pmid
46289,4459106,False,pmc
46290,4459106,False,pii
46291,4459106,False,doi
46292,6409662,False,pmid
46293,6409662,False,pmc
46294,6409662,False,doi
46295,6409662,False,publisher-id
46296,4566138,True,pmid
46297,4566138,True,pmc
46298,4566138,True,pii
46299,4566138,True,doi
46300,4354071,False,pmid
46301,4354071,False,pmc
46302,4354071,False,publisher-id
46303,6013972,False,pmid
46304,6013972,False,pmc
46305,6013972,False,publisher-id
46306,6013972,False,doi
46307,6170881,False,pmid
46308,6170881,False,pmc
46309,6170881,False,doi
46310,6170881,False,publisher-id
46311,2140830,False,pmid
46312,2140830,False,pmc
46313,2964600,True,pmid
46314,2964600,True,pmc
46315,2964600,True,publisher-id
46316,2964600,True,doi
46317,6218554,False,pmid
46318,6218554,False,pmc
46319,6218554,False,publisher-id
46320,6218554,False,doi
46321,5405641,False,pmid
46322,5405641,False,pmc
46323,5405641,False,publisher-id
46324,5405641,False,doi
46325,4084765,False,pmid
46326,4084765,False,pmc
46327,4084765,False,publisher-id
46328,4084765,False,doi
46329,4295871,False,pmid
46330,4295871,False,pmc
46331,4295871,False,publisher-id
46332,4295871,False,doi
46333,4924834,True,pmid
46334,4924834,True,pmc
46335,4924834,True,doi
46336,4924834,True,publisher-id
46337,6268370,False,pmid
46338,6268370,False,pmc
46339,6268370,False,doi
46340,6268370,False,publisher-id
46341,1297589,False,pmid
46342,1297589,False,pmc
46343,1297589,False,publisher-id
46344,1297589,False,doi
46345,1716772,False,pmc
46346,1716772,False,publisher-id
46347,1716772,False,doi
46348,6116939,False,pmid
46349,6116939,False,pmc
46350,6116939,False,publisher-id
46351,6116939,False,doi
46352,5182381,False,pmc
46353,5182381,False,pmc-scan
46354,6407327,False,pmid
46355,6407327,False,pmc
46356,6407327,False,doi
46357,6407327,False,publisher-id
46358,4281292,False,pmid
46359,4281292,False,pmc
46360,4281292,False,doi
46361,4281292,False,manuscript
46362,5991846,False,pmid
46363,5991846,False,pmc
46364,5991846,False,publisher-id
46365,5991846,False,doi
46366,5832192,False,pmid
46367,5832192,False,pmc
46368,5832192,False,doi
46369,5832192,False,publisher-id
46370,6060074,False,pmid
46371,6060074,False,pmc
46372,6060074,False,pii
46373,6060074,False,doi
46374,4355070,False,pmid
46375,4355070,False,pmc
46376,4355070,False,doi
46377,4355070,False,publisher-id
46378,5454548,False,pmid
46379,5454548,False,pmc
46380,5454548,False,publisher-id
46381,5454548,False,doi
46382,4733067,False,pmid
46383,4733067,False,pmc
46384,4733067,False,publisher-id
46385,4733067,False,doi
46386,5766525,False,pmid
46387,5766525,False,pmc
46388,5766525,False,publisher-id
46389,5766525,False,doi
46390,5862937,False,pmid
46391,5862937,False,pmc
46392,5862937,False,publisher-id
46393,5862937,False,doi
46394,5326356,False,pmid
46395,5326356,False,pmc
46396,5326356,False,pmc-scan
46397,6191943,False,pmid
46398,6191943,False,pmc
46399,6191943,False,publisher-id
46400,6191943,False,doi
46401,4445529,False,pmid
46402,4445529,False,pmc
46403,4445529,False,publisher-id
46404,4445529,False,doi
46405,5677770,True,pmid
46406,5677770,True,pmc
46407,5677770,True,publisher-id
46408,5677770,True,doi
46409,5994030,False,pmid
46410,5994030,False,pmc
46411,5994030,False,publisher-id
46412,5994030,False,doi
46413,2762174,False,pmid
46414,2762174,False,pmc
46415,2762174,False,publisher-id
46416,2762174,False,doi
46417,6158961,False,pmid
46418,6158961,False,pmc
46419,6158961,False,doi
46420,3023746,False,pmid
46421,3023746,False,pmc
46422,3023746,False,publisher-id
46423,3023746,False,doi
46424,5345074,False,pmid
46425,5345074,False,pmc
46426,5345074,False,pii
46427,5345074,False,doi
46428,3339513,True,pmid
46429,3339513,True,pmc
46430,3339513,True,publisher-id
46431,3339513,True,doi
46432,4887254,False,pmid
46433,4887254,False,pmc
46434,4887254,False,doi
46435,4887254,False,publisher-id
46436,3472295,False,pmc
46437,3472295,False,publisher-id
46438,3472295,False,doi
46439,6261907,False,pmid
46440,6261907,False,pmc
46441,6261907,False,publisher-id
46442,6261907,False,doi
46443,6137159,False,pmid
46444,6137159,False,pmc
46445,6137159,False,publisher-id
46446,6137159,False,doi
46447,5386755,False,pmid
46448,5386755,False,pmc
46449,5386755,False,publisher-id
46450,5386755,False,doi
46451,5946500,False,pmid
46452,5946500,False,pmc
46453,5946500,False,publisher-id
46454,5946500,False,doi
46455,3204559,False,pmid
46456,3204559,False,pmc
46457,3204559,False,doi
46458,2009643,False,pmid
46459,2009643,False,pmc
46460,4550636,False,pmid
46461,4550636,False,pmc
46462,4550636,False,publisher-id
46463,4550636,False,doi
46464,3699379,False,pmid
46465,3699379,False,pmc
46466,3699379,False,publisher-id
46467,3699379,False,doi
46468,5371471,False,pmid
46469,5371471,False,pmc
46470,5371471,False,publisher-id
46471,5371471,False,doi
46472,5371471,False,art-access-id
46473,3781646,False,pmid
46474,3781646,False,pmc
46475,3781646,False,doi
46476,3781646,False,pii
46477,4460277,False,pmid
46478,4460277,False,pmc
46479,4460277,False,publisher-id
46480,4460277,False,doi
46481,6033382,False,pmid
46482,6033382,False,pmc
46483,6033382,False,doi
46484,6033382,False,publisher-id
46485,5950173,False,pmid
46486,5950173,False,pmc
46487,5950173,False,pmc-scan
46488,5988391,False,pmid
46489,5988391,False,pmc
46490,5988391,False,publisher-id
46491,5988391,False,doi
46492,4010912,False,pmid
46493,4010912,False,pmc
46494,4010912,False,publisher-id
46495,4010912,False,doi
46496,3768638,False,pmid
46497,3768638,False,pmc
46498,3768638,False,publisher-id
46499,3768638,False,doi
46500,4632399,False,pmid
46501,4632399,False,pmc
46502,4632399,False,doi
46503,4632399,False,publisher-id
46504,5340163,False,pmid
46505,5340163,False,pmc
46506,5340163,False,doi
46507,5340163,False,publisher-id
46508,4718243,False,pmid
46509,4718243,False,pmc
46510,4718243,False,doi
46511,4718243,False,art-access-id
46512,6093929,False,pmid
46513,6093929,False,pmc
46514,6093929,False,publisher-id
46515,6093929,False,doi
46516,4537050,False,pmid
46517,4537050,False,pmc
46518,5100963,False,pmid
46519,5100963,False,pmc
46520,5100963,False,doi
46521,5100963,False,publisher-id
46522,5551518,False,pmid
46523,5551518,False,pmc
46524,5551518,False,doi
46525,5451431,False,pmid
46526,5451431,False,pmc
46527,5451431,False,publisher-id
46528,5451431,False,doi
46529,517947,False,pmid
46530,517947,False,pmc
46531,517947,False,publisher-id
46532,517947,False,doi
46533,3597984,False,pmid
46534,3597984,False,pmc
46535,3597984,False,doi
46536,3901666,True,pmid
46537,3901666,True,pmc
46538,3901666,True,publisher-id
46539,3901666,True,doi
46540,6333260,False,pmid
46541,6333260,False,pmc
46542,6333260,False,publisher-id
46543,6333260,False,doi
46544,3852360,True,pmid
46545,3852360,True,pmc
46546,3852360,True,publisher-id
46547,3852360,True,doi
46548,6099702,False,pmid
46549,6099702,False,pmc
46550,6099702,False,doi
46551,6099702,False,publisher-id
46552,5309118,False,pmid
46553,5309118,False,pmc
46554,5309118,False,pmc-scan
46555,4879785,False,pmid
46556,4879785,False,pmc
46557,4879785,False,doi
46558,3463053,False,pmid
46559,3463053,False,pmc
46560,3463053,False,publisher-id
46561,3463053,False,doi
46562,5062604,False,pmid
46563,5062604,False,pmc
46564,5062604,False,pii
46565,5062604,False,doi
46566,6132596,False,pmid
46567,6132596,False,pmc
46568,6132596,False,doi
46569,1977742,False,pmid
46570,1977742,False,pmc
46571,4588327,False,pmid
46572,4588327,False,pmc
46573,4588327,False,publisher-id
46574,4588327,False,doi
46575,6383829,True,pmid
46576,6383829,True,pmc
46577,6383829,True,publisher-id
46578,6383829,True,doi
46579,5614295,False,pmid
46580,5614295,False,pmc
46581,5614295,False,doi
46582,5614295,False,publisher-id
46583,5352697,False,pmid
46584,5352697,False,pmc
46585,5352697,False,publisher-id
46586,5352697,False,doi
46587,4802437,False,pmid
46588,4802437,False,pmc
46589,4802437,False,doi
46590,4802437,False,publisher-id
46591,2859376,False,pmid
46592,2859376,False,pmc
46593,2859376,False,publisher-id
46594,2859376,False,doi
46595,3253684,False,pmid
46596,3253684,False,pmc
46597,3253684,False,publisher-id
46598,3253684,False,doi
46599,5596382,False,pmid
46600,5596382,False,pmc
46601,5596382,False,pii
46602,5596382,False,doi
46603,3932001,False,pmid
46604,3932001,False,pmc
46605,3932001,False,publisher-id
46606,3932001,False,doi
46607,6250210,False,pmid
46608,6250210,False,pmc
46609,6250210,False,doi
46610,6250210,False,publisher-id
46611,5844072,False,pmid
46612,5844072,False,pmc
46613,5844072,False,doi
46614,5844072,False,publisher-id
46615,4846101,False,pmid
46616,4846101,False,pmc
46617,4846101,False,publisher-id
46618,4846101,False,doi
46619,2764429,False,pmc
46620,2764429,False,doi
46621,2764429,False,publisher-id
46622,4650681,False,pmid
46623,4650681,False,pmc
46624,4650681,False,pii
46625,4650681,False,doi
46626,4507885,False,pmid
46627,4507885,False,pmc
46628,4507885,False,publisher-id
46629,4507885,False,doi
46630,2114854,False,pmid
46631,2114854,False,pmc
46632,2114854,False,publisher-id
46633,4631268,False,pmid
46634,4631268,False,pmc
46635,4631268,False,publisher-id
46636,4631268,False,doi
46637,4471814,False,pmid
46638,4471814,False,pmc
46639,4471814,False,publisher-id
46640,4471814,False,doi
46641,5556591,False,pmid
46642,5556591,False,pmc
46643,5556591,False,publisher-id
46644,5556591,False,doi
46645,3364994,True,pmid
46646,3364994,True,pmc
46647,3364994,True,publisher-id
46648,3364994,True,doi
46649,5967500,False,pmc
46650,5967500,False,pmc-scan
46651,5415926,False,pmid
46652,5415926,False,pmc
46653,5415926,False,publisher-id
46654,5415926,False,doi
46655,3781753,False,pmid
46656,3781753,False,pmc
46657,3781753,False,doi
46658,3781753,False,publisher-id
46659,4718095,False,pmid
46660,4718095,False,pmc
46661,4718095,False,doi
46662,4718095,False,publisher-id
46663,5058195,False,pmc
46664,5058195,False,pmc-scan
46665,3428620,False,pmid
46666,3428620,False,pmc
46667,3428620,False,doi
46668,5708832,False,pmid
46669,5708832,False,pmc
46670,5708832,False,doi
46671,5708832,False,publisher-id
46672,4825689,False,pmid
46673,4825689,False,pmc
46674,4825689,False,doi
46675,4825689,False,manuscript
46676,5713153,False,pmid
46677,5713153,False,pmc
46678,5713153,False,doi
46679,5713153,False,publisher-id
46680,4707004,False,pmid
46681,4707004,False,pmc
46682,4707004,False,publisher-id
46683,4707004,False,doi
46684,2591786,False,pmc
46685,6104112,False,pmid
46686,6104112,False,pmc
46687,6104112,False,doi
46688,6104112,False,publisher-id
46689,6104112,False,other
46690,5349135,False,pmid
46691,5349135,False,pmc
46692,5349135,False,doi
46693,5349135,False,publisher-id
46694,6224051,False,pmid
46695,6224051,False,pmc
46696,6224051,False,doi
46697,6224051,False,publisher-id
46698,3311086,False,pmid
46699,3311086,False,pmc
46700,3311086,False,publisher-id
46701,3311086,False,doi
46702,3885662,False,pmid
46703,3885662,False,pmc
46704,3885662,False,publisher-id
46705,3885662,False,doi
46706,4662693,False,pmid
46707,4662693,False,pmc
46708,4662693,False,publisher-id
46709,5936949,False,pmid
46710,5936949,False,pmc
46711,5936949,False,doi
46712,5936949,False,publisher-id
46713,6425310,False,pmc
46714,6425310,False,doi
46715,1470264,False,pmid
46716,1470264,False,pmc
46717,5830728,True,pmid
46718,5830728,True,pmc
46719,5830728,True,doi
46720,5830728,True,publisher-id
46721,2801674,False,pmid
46722,2801674,False,pmc
46723,2801674,False,publisher-id
46724,2801674,False,doi
46725,5091483,False,pmid
46726,5091483,False,pmc
46727,5091483,False,pmc-scan
46728,4265279,False,pmid
46729,4265279,False,pmc
46730,4265279,False,doi
46731,4672206,False,pmid
46732,4672206,False,pmc
46733,4672206,False,doi
46734,4672206,False,publisher-id
46735,3344771,False,pmc
46736,3344771,False,publisher-id
46737,3344771,False,doi
46738,4709145,False,pmid
46739,4709145,False,pmc
46740,4709145,False,doi
46741,4709145,False,publisher-id
46742,4143096,False,pmid
46743,4143096,False,pmc
46744,4143096,False,doi
46745,5796456,False,pmid
46746,5796456,False,pmc
46747,5796456,False,doi
46748,5796456,False,publisher-id
46749,3892288,False,pmid
46750,3892288,False,pmc
46751,3892288,False,doi
46752,4200150,False,pmid
46753,4200150,False,pmc
46754,4200150,False,publisher-id
46755,4200150,False,doi
46756,5901318,False,pmid
46757,5901318,False,pmc
46758,5901318,False,publisher-id
46759,5901318,False,doi
46760,4998110,False,pmid
46761,4998110,False,pmc
46762,4998110,False,doi
46763,4998110,False,publisher-id
46764,4055060,False,pmid
46765,4055060,False,pmc
46766,4055060,False,publisher-id
46767,4055060,False,doi
46768,3975737,False,pmid
46769,3975737,False,pmc
46770,3975737,False,publisher-id
46771,3975737,False,doi
46772,4872692,False,pmid
46773,4872692,False,pmc
46774,4872692,False,doi
46775,4872692,False,publisher-id
46776,5618970,False,pmid
46777,5618970,False,pmc
46778,5618970,False,doi
46779,4379885,False,pmid
46780,4379885,False,pmc
46781,4379885,False,publisher-id
46782,4379885,False,doi
46783,1618940,False,pmid
46784,1618940,False,pmc
46785,1618940,False,doi
46786,4215294,False,pmid
46787,4215294,False,pmc
46788,4215294,False,pii
46789,4215294,False,doi
46790,4455791,False,pmid
46791,4455791,False,pmc
46792,4455791,False,doi
46793,4455791,False,publisher-id
46794,4318619,False,pmid
46795,4318619,False,pmc
46796,4318619,False,doi
46797,2795976,False,pmid
46798,2795976,False,pmc
46799,2795976,False,publisher-id
46800,3416641,False,pmid
46801,3416641,False,pmc
46802,3416641,False,publisher-id
46803,3416641,False,doi
46804,4612601,False,pmid
46805,4612601,False,pmc
46806,4612601,False,doi
46807,4650497,False,pmid
46808,4650497,False,pmc
46809,4650497,False,publisher-id
46810,4650497,False,doi
46811,5452446,False,pmid
46812,5452446,False,pmc
46813,5452446,False,other
46814,5452446,False,doi
46815,3918710,False,pmid
46816,3918710,False,pmc
46817,3918710,False,doi
46818,471577,False,pmid
46819,471577,False,pmc
46820,471577,False,publisher-id
46821,471577,False,doi
46822,5186834,False,pmid
46823,5186834,False,pmc
46824,5186834,False,pmc-scan
46825,3605201,False,pmid
46826,3605201,False,pmc
46827,3605201,False,publisher-id
46828,3605201,False,doi
46829,3238334,False,pmid
46830,3238334,False,pmc
46831,3238334,False,publisher-id
46832,3238334,False,doi
46833,2248298,False,pmid
46834,2248298,False,pmc
46835,3546858,False,pmid
46836,3546858,False,pmc
46837,3546858,False,publisher-id
46838,3546858,False,doi
46839,6013582,False,pmid
46840,6013582,False,pmc
46841,6013582,False,doi
46842,3389011,False,pmid
46843,3389011,False,pmc
46844,3389011,False,publisher-id
46845,3389011,False,doi
46846,1821015,False,pmid
46847,1821015,False,pmc
46848,1821015,False,publisher-id
46849,1821015,False,doi
46850,6392810,False,pmid
46851,6392810,False,pmc
46852,6392810,False,publisher-id
46853,6392810,False,doi
46854,6392810,False,art-access-id
46855,5585112,False,pmid
46856,5585112,False,pmc
46857,5585112,False,publisher-id
46858,5585112,False,doi
46859,4709458,False,pmid
46860,4709458,False,pmc
46861,4709458,False,doi
46862,4709458,False,publisher-id
46863,3420116,False,pmid
46864,3420116,False,pmc
46865,3420116,False,publisher-id
46866,3420116,False,doi
46867,3420116,False,pii
46868,3420116,False,other
46869,6207063,False,pmid
46870,6207063,False,pmc
46871,6207063,False,pii
46872,6207063,False,doi
46873,4016573,False,pmid
46874,4016573,False,pmc
46875,4016573,False,publisher-id
46876,4016573,False,doi
46877,5212838,False,pmid
46878,5212838,False,pmc
46879,5212838,False,pmc-scan
46880,4635818,False,pmid
46881,4635818,False,pmc
46882,4635818,False,doi
46883,4635818,False,art-access-id
46884,5516013,False,pmid
46885,5516013,False,pmc
46886,5516013,False,publisher-id
46887,5516013,False,doi
46888,2171764,False,pmid
46889,2171764,False,pmc
46890,2171764,False,publisher-id
46891,2171764,False,doi
46892,2764053,False,pmid
46893,2764053,False,pmc
46894,2764053,False,publisher-id
46895,2764053,False,doi
46896,5751543,False,pmid
46897,5751543,False,pmc
46898,5751543,False,publisher-id
46899,5751543,False,doi
46900,5629259,False,pmid
46901,5629259,False,pmc
46902,5629259,False,publisher-id
46903,5629259,False,doi
46904,3329651,False,pmid
46905,3329651,False,pmc
46906,3329651,False,doi
46907,3602437,False,pmid
46908,3602437,False,pmc
46909,3602437,False,publisher-id
46910,3602437,False,doi
46911,4978892,False,pmid
46912,4978892,False,pmc
46913,4978892,False,publisher-id
46914,4978892,False,doi
46915,6379417,False,pmid
46916,6379417,False,pmc
46917,6379417,False,publisher-id
46918,6379417,False,doi
46919,2755007,False,pmid
46920,2755007,False,pmc
46921,2755007,False,publisher-id
46922,2755007,False,doi
46923,4987488,False,pmid
46924,4987488,False,pmc
46925,4987488,False,publisher-id
46926,4987488,False,doi
46927,4987488,False,other
46928,4669759,False,pmid
46929,4669759,False,pmc
46930,4669759,False,pii
46931,4669759,False,doi
46932,5790764,False,pmid
46933,5790764,False,pmc
46934,5790764,False,publisher-id
46935,5790764,False,doi
46936,6230958,False,pmid
46937,6230958,False,pmc
46938,6230958,False,doi
46939,3513820,False,pmid
46940,3513820,False,pmc
46941,3513820,False,publisher-id
46942,3513820,False,doi
46943,4451910,False,pmid
46944,4451910,False,pmc
46945,4451910,False,publisher-id
46946,4451910,False,doi
46947,5740783,False,pmid
46948,5740783,False,pmc
46949,5740783,False,publisher-id
46950,5740783,False,doi
46951,6324424,False,pmid
46952,6324424,False,pmc
