,id,any_matches,keywords
27982,5096306,False,Text-based search
27983,5096306,False,Inference
27984,5096306,False,Annotation
27985,5096306,False,Database
27986,5096306,False,Data integration
27987,5594734,False,Diphyllobothrium latum
27988,5594734,False,diphyllobothriasis
27989,5594734,False,pediatric case
27990,5594734,False,cox1
27991,6350120,False,full-thickness corneal incision
27992,6350120,False,induced fibrogenesis
27993,6350120,False,intracorneal ring segment
27994,6350120,False,keratoconus
27995,6350120,False,visual improvement
27996,5477259,False,Access
27997,5477259,False,Availability
27998,5477259,False,Affordability
27999,5477259,False,Essential medicines
28000,5477259,False,Private sector healthcare
28001,5477259,False,Public sector healthcare
28002,5477259,False,South Africa
28003,3712723,False,angiogenesis
28004,3712723,False,cancer
28005,3712723,False,ADAMTS
28006,3712723,False,metalloproteinase
28007,3712723,False,proteoglycanase
28008,3712723,False,tumorigenesis
28009,3712723,False,metastasis
28010,5972653,False,Abscission
28011,5972653,False,IDA
28012,5972653,False,ligand peptide
28013,5972653,False,Meloidogyne incognita
28014,5972653,False,MiIDL1
28015,5972653,False,molecular mimicry
28016,5992880,False,Children
28017,5992880,False,Different characteristics of sports participation
28018,5992880,False,Internalizing problems
28019,5992880,False,Externalizing problems
28020,5992880,False,Prosocial behaviour
28021,5992880,False,Longitudinal associations
28022,4183070,False,Myocardial contrast echocardiography
28023,4183070,False,Cavitation microlesions
28024,4183070,False,Arrhythmia
28025,4183070,False,Cardiac myocyte necrosis
28026,4183070,False,Hypertrophic cardiomyopathy
28027,4202545,False,Anethum Graveolens
28028,4202545,False,Pentylenetetrazol-induced Seizure
28029,4202545,False,Mice
28030,4201176,False,Amyotrophic lateral sclerosis
28031,4201176,False,Respiratory insufficiency
28032,4201176,False,Hypoventilation
28033,4201176,False,Intermittent positive-pressure ventilation
28034,4201176,False,Sleep
28035,5410599,False,Arabidopsis
28036,5410599,False,glutathione
28037,5410599,False,heavy metals
28038,5410599,False,Hg accumulation
28039,5410599,False,Hg tolerance
28040,5410599,False,ROS scavenging
28041,5171712,False,Pediatric Nursing
28042,5171712,False,"Surgical Procedures, Operative"
28043,5171712,False,Anxiety
28044,5171712,False,Music
28045,5171712,False,Randomized Controlled Trial
28046,3975192,False,Acute generalised exanthematous pustulosis
28047,3975192,False,Ibuprofen
28048,5414454,False,Antioxidant
28049,5414454,False,Chromolaena odorata
28050,5414454,False,healing property
28051,5414454,False,plant
28052,5414454,False,traditional medicine
28053,5414454,False,wound
28054,6021951,False,iridium porphyrin
28055,6021951,False,IrTFPP-CO-Cl
28056,6021951,False,oxygen optode
28057,6021951,False,palladium porphyrin
28058,6021951,False,PdTFPP
28059,6021951,False,phosphorimeter
28060,6021951,False,time-resolved phosphorimetry
28061,6021951,False,time-domain lifetime
28062,5060948,False,ERP
28063,5060948,False,temporal discounting
28064,5060948,False,subjective value
28065,5060948,False,economic decision-making
28066,5060948,False,delayed discounting task
28067,5770495,False,Neurosurgery
28068,5770495,False,Glioma
28069,5770495,False,5-Aminolevulinic acid
28070,5770495,False,Carmustine
28071,3565248,False,polyamine microsphere
28072,3565248,False,characterization
28073,3565248,False,selective adsorption
28074,3565248,False,protein
28075,3565248,False,lipase
28076,5571854,False,chronic Lyme
28077,5571854,False,late Lyme
28078,5571854,False,pain
28079,5571854,False,analgesic
28080,5571854,False,suicidality
28081,5571854,False,depression
28082,5774516,False,microRNA-26b
28083,5774516,False,DNA damage-regulated autophagy modulator 1
28084,5774516,False,autophagy
28085,5774516,False,breast cancer
28086,4551025,False,Children
28087,4551025,False,desflurane
28088,4551025,False,recovery
28089,4551025,False,sevoflurane
28090,4551025,False,spinal dysraphism
28091,3464328,False,Glaucoma
28092,3464328,False,Glaucoma progression
28093,3464328,False,Pseudophakic pseudoexfoliation
28094,4163891,False,Angiogenesis
28095,4163891,False,Angiogenic factors
28096,4163891,False,Anti cancer drug-resistance
28097,4163891,False,Histone deacetylase-3
28098,4163891,False,Tumor-induced angiogenesis
28099,4310945,False,Prostatic Hyperplasia
28100,4310945,False,Epidemiology
28101,4310945,False,Insurance Claim Review
28102,5375906,False,fill factor
28103,5375906,False,virtual image
28104,5375906,False,image sensor
28105,5375906,False,pipeline
28106,5375906,False,virtual response function
28107,5375906,False,sensor irradiance
28108,4918141,False,disease outbreaks
28109,4918141,False,foodborne diseases
28110,4918141,False,Salmonella
28111,4918141,False,Listeria
28112,4918141,False,Campylobacter
28113,4918141,False,Escherichia coli O157
28114,4918141,False,sporadic
28115,4918141,False,FoodNet
28116,4918141,False,Foodborne Diseases Active Surveillance Network
28117,4918141,False,enteric infections
28118,4918141,False,bacteria
28119,4406058,False,autoantibodies
28120,4406058,False,systemic vasculitis
28121,4406058,False,ANCA
28122,4406058,False,cryoglobulinemia
28123,4406058,False,anti-GBM antibodies
28124,3457857,False,Fatty acid and lipid biosynthesis
28125,3457857,False,Jatropha curcas
28126,3457857,False,Endosperm development
28127,3457857,False,Oil body
28128,3457857,False,Gene expression
28129,3457857,False,Real-time PCR
28130,3376064,False,amyloid
28131,3376064,False,liposome
28132,3376064,False,origin of life
28133,3376064,False,prebiotic evolution
28134,3376064,False,protocell
28135,3376064,False,RNA-world
28136,3376064,False,RNAzyme
28137,6088091,False,NBIC
28138,6088091,False,Biofeeds
28139,6088091,False,Biosurveillance
28140,6088091,False,Digital
28141,3941845,False,Ganoderic Acid
28142,3941845,False,Prostate Cancer
28143,6378384,False,Cancer screening
28144,6378384,False,Faith-based
28145,6378384,False,Knowledge
28146,6378384,False,Beliefs
28147,6378384,False,Taiwan
28148,6378384,False,United States
28149,3523090,False,Cathelicidin
28150,3523090,False,defensin
28151,3523090,False,influenza
28152,3523090,False,hemagglutinin
28153,3523090,False,neuraminidase
28154,3523090,False,NSAID
28155,3523090,False,oseltamivir
28156,3523090,False,siRNA
28157,3523090,False,zanamivir
28158,6036350,False,cervical cancer
28159,6036350,False,high‐dose‐rate brachytherapy
28160,6036350,False,high‐dose‐rate brachytherapy treatment planning
28161,6036350,False,optimization
28162,6036350,False,vaginal cylinder planning
28163,4337315,False,Infrared thermography
28164,4337315,False,Temperature
28165,4337315,False,Fever
28166,4337315,False,Thermoregulation
28167,4337315,False,Pig
28168,5916395,False,Delayed diagnosis
28169,5916395,False,Dermoscopy
28170,5916395,False,Diagnosis
28171,5916395,False,Diagnostic imaging
28172,5916395,False,Skin neoplasms
28173,3665150,False,Osteoarthritis
28174,3665150,False,incidence
28175,3665150,False,scintigraphy
28176,3866742,False,soybean
28177,3866742,False,cultivar
28178,3866742,False,fatty acid
28179,3866742,False,linoleic acid
28180,3866742,False,PCA
28181,4162922,True,Corrupted raw data
28182,4162922,True,Diffusion tensor imaging
28183,4162922,True,Fractional anisotropy
28184,4162922,True,Huntington disease
28185,4162922,True,Multicenter study
28186,4924643,False,aging
28187,4924643,False,intelligence
28188,4924643,False,dementia
28189,4924643,False,senility
28190,4924643,False,Gerotarget
28191,6406844,False,endurance
28192,6406844,False,performance
28193,6406844,False,sex
28194,6406844,False,environmental conditions
28195,6406844,False,temperature
28196,6406844,False,wind
28197,6406844,False,wet-dry bulb
28198,2788165,False,Angiogenesis
28199,2788165,False,Aspergillus. usamii var. shirousamii
28200,2788165,False,transformation
28201,2788165,False,Angelicae Gigantis Radix and Zizyphus jujuba
28202,4733705,False,Dopamine Transporter Positron Emission Tomography
28203,4733705,False,Heterogeneity
28204,4733705,False,Monosymptomatic Resting Tremor
28205,4733705,False,Parkinson's Disease
28206,4733705,False,Scans Without Evidence of Dopaminergic Deficit
28207,4672685,False,Climate-change impacts
28208,4672685,False,Hydrology
28209,4672685,False,Environmental sciences
28210,4672685,False,Attribution
28211,4672685,False,Atmospheric dynamics
28212,4484199,False,Para-ostéo-arthropathie
28213,4484199,False,hanche
28214,4484199,False,syndrome de Guillain-Barré
28215,4484199,False,Para-osteo-arthropathie
28216,4484199,False,hip
28217,4484199,False,Guillain-Barré syndrome
28218,4374271,False,Adrenal mass lesions
28219,4374271,False,juxta-adrenal schwannoma
28220,4374271,False,symptomatic
28221,3670481,False,inherited susceptibility
28222,3670481,False,glioma
28223,3670481,False,risk
28224,6370931,False,Endoscopy
28225,6370931,False,"Jaundice, obstructive"
28226,6370931,False,Gastric outlet obstruction
28227,3757613,False,Drug reaction with eosinophilia and systemic symptoms syndrome
28228,3757613,False,drug rash
28229,3757613,False,hypersensitivity
28230,3757613,False,nevirapine
28231,4262108,False,Mitral Valve Stenosis / serugery
28232,4262108,False,Pulmonary Embolism
28233,4262108,False,Acinetobacter Infections
28234,4262108,False,"Shock, Cardiogenic"
28235,4262108,False,"Shock, Septic"
28236,4432960,False,Staphylococcus aureus
28237,4432960,False,MRSA
28238,4432960,False,ST772
28239,4432960,False,Antibiotic resistance
28240,4432960,False,Mobile genetic elements
28241,4432960,False,Complete genome
28242,4432960,False,DAR4145
28243,4432960,False,India
28244,3952208,False,Locking plates
28245,3952208,False,polyaxial
28246,3952208,False,distal femur fracture
28247,3952208,False,osteosynthesis
28248,3952208,False,NCB.
28249,3729666,False,Cost function
28250,3729666,False,Efficiency
28251,3729666,False,Malawi
28252,3729666,False,Primary health care
28253,3712886,False,Approach
28254,3712886,False,Abdominal pain
28255,3712886,False,Elderly
28256,3712886,False,Non-elderly
28257,3712886,False,Emergency department
28258,5868459,False,attention
28259,5868459,False,retro-cue
28260,5868459,False,visual working memory
28261,2195958,False,apoptosis
28262,2195958,False,phagocytosis
28263,2195958,False,macropinocytosis
28264,2195958,False,C1q
28265,2195958,False,MBL
28266,6348750,False,Equipment Design
28267,6348750,False,Equipment Failure Analysis
28268,6348750,False,Equipment Safety
28269,6348750,False,Radiotherapy
28270,6348750,False,User-Computer Interface
28271,6042232,False,Myocardial infarction
28272,6042232,False,Allopurinol
28273,6042232,False,Atherosclerosis
28274,4412514,False,Colonial medicine
28275,4412514,False,British Empire
28276,4412514,False,1970s fiction
28277,4412514,False,Post-war
28278,3897323,False,sustained virological response
28279,3897323,False,meta-regression
28280,3897323,False,direct acting antivirals
28281,4577325,False,hematocrit
28282,4577325,False,hospital length of stay
28283,4577325,False,lumbar spine
28284,4577325,False,surgery
28285,4577325,False,anemia
28286,4685203,False,Cyberknife
28287,4685203,False,Prostate cancer
28288,4685203,False,Prostate-specific antigen kinetics
28289,4685203,False,Prostate-specific antigen nadir
28290,4685203,False,Stereotactic body radiotherapy
28291,5514921,False,breast cancer
28292,5514921,False,paclitaxel
28293,5514921,False,epithelial-mesenchymal transition
28294,5514921,False,viral macrophage inflammatory protein II
28295,5514921,False,PDGFRα
28296,3901624,False,Woolly hair/hypotrichosis
28297,3901624,False,Scanning electron microscopy
28298,3901624,False,Lipase H gene
28299,4335944,False,omental torsion
28300,4335944,False,acute abdomen
28301,4335944,False,laparoscopy
28302,3559275,False,Cervical cancer
28303,3559275,False,Women
28304,3559275,False,Knowledge
28305,3219447,False,Serous retinal detachment
28306,3219447,False,Vogt-Koyanagi-Harada
28307,3219447,False,Hepatitis C
28308,3219447,False,Interferon
28309,3219447,False,Uveitis
28310,4736092,False,Energy expenditure
28311,4736092,False,Respiratory quotient
28312,4736092,False,Thermogenesis
28313,4736092,False,Sugars
28314,4736092,False,Galactose
28315,4736092,False,Fructose
28316,4736092,False,"REE, resting energy expenditure"
28317,4736092,False,"RQ, respiratory quotient"
28318,6043970,False,Cervical spondylopathy
28319,6043970,False,Stand-alone anchored cage
28320,6043970,False,Anterior cervical discectomy and fusion
28321,6043970,False,Retrospective study
28322,5129005,False,traumatic brain injury
28323,5129005,False,problem drinking
28324,5129005,False,alcohol
28325,5129005,False,MENTAL HEALTH
28326,5129005,False,adolescents
28327,5129005,False,conduct behaviours
28328,3957081,False,Aphis gossypii
28329,3957081,False,trade-off
28330,3957081,False,migration
28331,3957081,False,digital gene expression
28332,3957081,False,wing polyphenism.
28333,4396104,False,nerve regeneration
28334,4396104,False,peripheral nerve injury
28335,4396104,False,sciatic nerve
28336,4396104,False,hypothermia
28337,4396104,False,blood-nerve barrier
28338,4396104,False,Evans blue tracer
28339,4396104,False,neural degeneration
28340,5108129,False,Abscess
28341,5108129,False,intramedullary
28342,5108129,False,lipoma
28343,5108129,False,myelotomy
28344,6100255,False,Diplodia quercivora
28345,6100255,False,oak
28346,6100255,False,epi-epoformin
28347,6100255,False,cyclohexeneoxide
28348,6100255,False,etiolated wheat coleoptile bioassay
28349,6100255,False,phytotoxicity
28350,6100255,False,allelopathy
28351,6100255,False,SAR
28352,5216535,False,Type 2 diabetes
28353,5216535,False,National
28354,5216535,False,Cardiovascular disease
28355,5216535,False,Complications
28356,5216535,False,Trend
28357,6156033,False,cetuximab
28358,6156033,False,colorectal cancer
28359,6156033,False,human epidermal growth factor receptor-3
28360,6156033,False,prognosis
28361,3157879,False,Cellular Biology
28362,3157879,False,Issue 43
28363,3157879,False,mouse models
28364,3157879,False,pancreatic cancer
28365,3157879,False,cancer stem cell
28366,3157879,False,xenograft
28367,3157879,False,fluorescent activated cell sorting
28368,3157879,False,aldehyde dehydrogenase
28369,3157879,False,CD44
28370,3157879,False,CD24
28371,4386918,False,CD24
28372,4386918,False,inflammasome
28373,4386918,False,NLRP3
28374,4386918,False,periodontitis
28375,4289331,False,Apis mellifera
28376,4289331,False,Small hive beetle
28377,4289331,False,Aethina tumida
28378,4289331,False,Surveillance
28379,5641427,False,Elliptic Fourier analysis
28380,5641427,False,Sperm head shape
28381,5641427,False,Sperm
28382,5641427,False,Image analysis
28383,5641427,False,Morphometry
28384,4231166,False,Epilepsy
28385,4231166,False,Headache
28386,4231166,False,Migraine
28387,4231166,False,Headache on seizure-day
28388,4231166,False,Headache yesterday
28389,4231166,False,Postictal headache
28390,5536234,False,attitudes
28391,5536234,False,integrative medicine
28392,5536234,False,survey
28393,5536234,False,holistic medicine
28394,5536234,False,clinical practice
28395,5012601,False,CRTh2 receptor
28396,5012601,False,efficacy
28397,5012601,False,Phase II
28398,5012601,False,respiratory
28399,5012601,False,Th2 cells
28400,5012601,False,prostaglandin D2
28401,5167702,False,spatial hearing
28402,5167702,False,vision disorders
28403,5167702,False,blindness
28404,5167702,False,auditory perception
28405,5167702,False,critical period (psychology)
28406,4451866,False,Couroupita guianensis
28407,4451866,False,Gold nanoparticles
28408,4451866,False,Anticancer
28409,4451866,False,DNA fragmentation
28410,5283954,False,elemental diet
28411,5283954,False,hematopoietic stem cell transplantation
28412,5283954,False,hospitalization
28413,5283954,False,mucositis
28414,5283954,False,GVHD
28415,4388894,False,Adenocarcinoma
28416,4388894,False,Thymus
28417,4388894,False,Concurrent Chemoradiotherapies
28418,4767427,False,DNA extraction
28419,4767427,False,feces
28420,4767427,False,ileum digesta
28421,4767427,False,Illumina amplicon sequencing
28422,4767427,False,porcine
28423,4767427,False,T‐RFLP
28424,5008308,False,colorectal liver metastases
28425,5008308,False,pathological response
28426,5008308,False,intermetastatic tumor heterogeneity
28427,5008308,False,somatic gene profile
28428,5809564,False,Ventricular function
28429,5809564,False,Automated analysis
28430,5809564,False,UK Biobank
28431,4589439,False,acute kidney injury
28432,4589439,False,coronary artery bypass graft surgery
28433,4589439,False,GWAS
28434,4589439,False,BBS9
28435,3068491,False,neuregulin
28436,3068491,False,bladder cancer
28437,3068491,False,EGFR
28438,3068491,False,ERBB2
28439,3068491,False,ERBB3
28440,5572018,False,cardiovascular disease
28441,5572018,False,meta-analysis
28442,5572018,False,systematic review
28443,5572018,False,vasectomy
28444,5021919,False,Antihypertensive
28445,5021919,False,Transfersomes
28446,5021919,False,Transdermal
28447,5021919,False,Timolol maleate
28448,5021919,False,Factorial design
28449,5021919,False,Optimization
28450,5495867,False,carotenoid
28451,5495867,False,high light
28452,5495867,False,lichen
28453,5495867,False,low molecular weight carbohydrates
28454,5495867,False,low temperature
28455,5495867,False,pigments
28456,5495867,False,violaxanthin cycle
28457,6187360,False,microfluidic automation
28458,6187360,False,laser engraving
28459,6187360,False,manufacturability
28460,6187360,False,pneumatic oscillator
28461,6187360,False,APTES surface activation
28462,3998115,False,HCC
28463,3998115,False,STAT3
28464,3998115,False,Acetylation
28465,3998115,False,Garcinol
28466,3998115,False,Apoptosis
28467,5534495,False,Transanal endoscopic microsurgery
28468,5534495,False,Retropneumoperitoneum
28469,5534495,False,Sepsis
28470,5649555,False,SEREX
28471,5649555,False,cancer/testis antigen
28472,5649555,False,malignant mesothelioma
28473,5649555,False,tumor antigen
28474,4632963,False,Apoptosis
28475,4632963,False,disuse muscle atrophy
28476,4632963,False,heat shock protein
28477,4632963,False,protein degradation
28478,5342031,False,breast cancer
28479,5342031,False,brain metastases
28480,5342031,False,cyst
28481,5342031,False,whole-brain radiotherapy
28482,5342031,False,stereotactic radiosurgery
28483,4523482,False,AT2R gene
28484,4523482,False,blood pressure
28485,4523482,False,salt excretion
28486,4523482,False,lifestyle modification
28487,4523482,False,hypertensive men
28488,4868004,False,Leishmania donovani
28489,4868004,False,Recombinase polymerase amplification assay
28490,4868004,False,Suitcase laboratory
28491,4868004,False,Visceral leishmaniasis
28492,4868004,False,Bangladesh
28493,4774720,False,chemical compositions
28494,4774720,False,feedstuffs
28495,4774720,False,in vitro method
28496,4774720,False,metabolisable energy
28497,4774720,False,ruminants
28498,5976286,False,bronchoscopy
28499,5976286,False,child
28500,5976286,False,foreign body aspiration
28501,5976286,False,hemoptysis
28502,4835426,False,The MRLW equation
28503,4835426,False,Compact conservative method
28504,4835426,False,Solvability
28505,4835426,False,Convergence
28506,4835426,False,Stability
28507,6391079,False,collective motion
28508,6391079,False,dynamic graphs
28509,6391079,False,motion analysis
28510,6391079,False,superpixels
28511,6391079,False,motion maps
28512,6391079,False,boundary formation
28513,6391079,False,Human
28514,5279854,False,SNARC effect
28515,5279854,False,Mental Number Line
28516,5279854,False,short-term memory
28517,5279854,False,retrieval
28518,5036697,False,parks
28519,5036697,False,smoke-free
28520,5036697,False,secondhand smoke
28521,5036697,False,state
28522,5036697,False,national
28523,5036697,False,attitudes
28524,6026296,False,"FCS, fluorescence correlation spectroscopy"
28525,6026296,False,"STED, stimulated emission depletion"
28526,6026296,False,"ICS, image correlation spectroscopy"
28527,6026296,False,Diffusion
28528,6026296,False,Correlation
28529,6026296,False,Scanning
28530,6026296,False,Confocal
28531,6026296,False,Spectroscopy
28532,6026296,False,STED
28533,4630368,False,Longitudinal ligaments
28534,4630368,False,Hematoma
28535,4630368,False,Airway obstruction
28536,4630368,False,Spine
28537,4630368,False,Intubation
28538,4630368,False,Surgeons
28539,5747132,False,TM cells stiffness
28540,5747132,False,Intraocular pressure
28541,5747132,False,AFM
28542,5747132,False,Outflow resistance
28543,5747132,False,Protein expression
28544,5919593,False,CPT‐11
28545,5919593,False,Population pharmacokinetics
28546,5919593,False,Bayesian method
28547,5919593,False,Lung cancer
28548,6279919,False,Arabidopsis
28549,6279919,False,crassulacean acid metabolism
28550,6279919,False,circadian clock
28551,6279919,False,Kalanchoë fedtschenkoi
28552,6279919,False,orthologs
28553,6279919,False,phase shifts
28554,6279919,False,photosynthesis
28555,6279919,False,rhythmicity
28556,5995089,False,type 2 diabetes mellitus complicated with coronary heart disease
28557,5995089,False,insulin resistance
28558,5995089,False,leptin
28559,5995089,False,inflammatory factors
28560,5995089,False,vascular endothelial injury
28561,3853606,False,Endodontic treatment
28562,3853606,False,Maxillary central incisor
28563,3853606,False,Nasal pustule
28564,3853606,False,Periapical infection
28565,3853606,False,Root length
28566,5226106,True,Compulsory treatment
28567,5226106,True,Heroin use
28568,5226106,True,Methadone treatment
28569,5226106,True,Southeast Asia
28570,5226106,True,Cost-effectiveness
28571,4155192,False,canine
28572,4155192,False,chemokine
28573,4155192,False,chronic enteropathy
28574,4155192,False,cytokine
28575,4155192,False,PAR-2
28576,4065131,False,Ursolic acid
28577,4065131,False,Monomethoxypoly(ethylene glycol)
28578,4065131,False,Conjugation
28579,4065131,False,Solubility
28580,5296198,False,Dendritic cell
28581,5296198,False,Antibody-encoding RNA
28582,5296198,False,DcR3
28583,5296198,False,Cytotoxic T lymphocyte response
28584,5296198,False,Pancreatic cancer
28585,3920570,False,Disseminated non-tuberculous mycobacterium disease
28586,3920570,False,Anti-IFN-γ autoantibody
28587,3920570,False,Non-HIV patient
28588,5729819,False,Validity
28589,5729819,False,Survey
28590,5729819,False,Questionnaire
28591,5729819,False,Sedentary behaviour
28592,5729819,False,Reliability
28593,5802639,False,anxiety
28594,5802639,False,benzodiazepine
28595,5802639,False,insomnia
28596,5802639,False,pharmacoepidemiology
28597,5802639,False,register
28598,5295377,False,selenium deficiency
28599,5295377,False,Ca2+ leak
28600,5295377,False,selenoprotein W
28601,5295377,False,Ca2+ channels
28602,5295377,False,redox regulation
28603,5447744,False,brain-computer interfaces
28604,5447744,False,deep learning
28605,5447744,False,event-related potentials
28606,5447744,False,machine learning
28607,5447744,False,P300
28608,5447744,False,stacked autoencoders
28609,6329138,False,Familial precocious puberty
28610,6329138,False,GPR54 gene
28611,6329138,False,Kisspeptin
28612,6329138,False,Novel SNP
28613,2245993,False,Collembola
28614,2245993,False,Matsutake
28615,2245993,False,Methyl cinnamate
28616,2245993,False,1-Octen-3-ol
28617,2245993,False,Repellent activity of Tricholoma.
28618,6060436,False,osteoconduction
28619,6060436,False,pore
28620,6060436,False,bone substitute material
28621,6060436,False,additive manufacturing
28622,6060436,False,lithography
28623,6060436,False,micro architecture
28624,6060436,False,bone regeneration
28625,6060436,False,scaffold
28626,2974169,False,Monomeric kinesin
28627,2974169,False,Dimeric kinesin
28628,2974169,False,Molecular motor
28629,2974169,False,Model
28630,2974169,False,Mechanochemistry
28631,2974169,False,Processivity
28632,3901182,False,HIV
28633,3901182,False,HCV
28634,3901182,False,HBV
28635,3901182,False,Reproductive Techniques
28636,3901182,False,Obstetric Labor Complications
28637,4050929,False,Low back pain
28638,4050929,False,parturient
28639,4050929,False,post-partum
28640,4857426,False,Tandem repeats
28641,4857426,False,Transposable elements
28642,4857426,False,Subtelomeric heterochromatin
28643,4857426,False,Rye
28644,4857426,False,Secale cereale
28645,4857426,False,1RS BAC library
28646,4857426,False,454 sequences
28647,4857426,False,TE–tandem junctions
28648,4857426,False,DNA motifs
28649,6006925,False,Self-efficacy for functional ability
28650,6006925,False,Social support
28651,6006925,False,Primary hip replacement
28652,6006925,False,Arthroplasty
28653,3627806,False,Stomach neoplasms
28654,3627806,False,Laparoscopy
28655,3627806,False,Gastrectomy
28656,6132701,False,Magnetic resonance imaging
28657,6132701,False,Magnetic resonance spectroscopy
28658,6132701,False,Magnetic resonance angiography
28659,6132701,False,Neonate
28660,6132701,False,Brain
28661,4133688,False,DNase-seq
28662,4133688,False,footprinting
28663,4133688,False,gene regulatory networks
28664,4133688,False,bioinformatics tools and databases
28665,4133688,False,comparison of methods
28666,6056648,False,multi-analyte biosensor
28667,6056648,False,biogas
28668,6056648,False,electrochemical detection
28669,6056648,False,organic acids
28670,6056648,False,volatile fatty acids
28671,6213225,False,dietary assessment
28672,6213225,False,mobile food record
28673,6213225,False,24-h recall
28674,6213225,False,developmental disabilities
28675,6213225,False,children
28676,6213225,False,spina bifida
28677,6213225,False,down syndrome
28678,6213225,False,technology
28679,6213225,False,pediatrics
28680,4728584,False,virus
28681,4728584,False,translation
28682,4728584,False,IRES
28683,4728584,False,ribosome
28684,4728584,False,dicistrovirus
28685,5769051,False,Children
28686,5769051,False,Adolescents
28687,5769051,False,Social inequality
28688,5769051,False,Physical inactivity
28689,5769051,False,Trend
28690,4784146,False,Bone loss
28691,4784146,False,crestal bone remodeling
28692,4784146,False,implant-abutment connection
28693,4784146,False,Morse taper
28694,4784146,False,platform switch
28695,4784146,False,platform switching
28696,5730685,False,sport injury
28697,5730685,False,anterior cruciate ligament
28698,5730685,False,screening task
28699,5730685,False,injury prediction
28700,5730685,False,vertical drop jump
28701,4389657,False,chondrichthyan
28702,4389657,False,forebrain patterning
28703,4389657,False,evolution
28704,4389657,False,development
28705,4389657,False,prosomeric model
28706,4389657,False,Shh
28707,4389657,False,Nkx2.1
28708,4389657,False,Otp
28709,6394503,False,Irreversible electroporation
28710,6394503,False,Hepatic malignancy
28711,6394503,False,Tumour ablation
28712,5637128,False,Pragmatic clinical trial
28713,5637128,False,Ethics
28714,5637128,False,Informed consent
28715,5637128,False,Autonomy
28716,5637128,False,Standard of care
28717,5637128,False,Comparative effectiveness research
28718,2798991,False,Motion tracking
28719,2798991,False,Object detection
28720,2798991,False,Image segmentation
28721,2798991,False,Fluorescence microscopy
28722,2798991,False,Subpixular resolution
28723,2798991,False,68W99
28724,5698699,False,genetic toxicology
28725,5698699,False,benchmark dose
28726,5698699,False,transgenic rodent gene mutation assay
28727,5698699,False,dose response analysis
28728,5698699,False,human health risk assessment
28729,5620963,False,sensory swarm
28730,5620963,False,energy minimization
28731,5620963,False,multi-core processor
28732,5620963,False,dynamic voltage frequency scaling (DVFS)
28733,5620963,False,self-adaptation
28734,5620963,False,runtime resource management
28735,5642012,False,frequency lowering
28736,5642012,False,frequency transposition
28737,5642012,False,dead regions
28738,5642012,False,hearing aids
28739,3592267,False,Diptera
28740,3592267,False,Syrphidae
28741,3592267,False,Cheilosia barbafacies
28742,3592267,False,"proxima group
"
28743,3592267,False,"new species
"
28744,6050687,False,Academic dishonesty
28745,6050687,False,Academics
28746,6050687,False,Healthcare
28747,6050687,False,Non-healthcare
28748,3957060,False,Vibrio pan-genome
28749,3957060,False,chromosome-specific genes
28750,3957060,False,Vibrio comparative genomics
28751,3957060,False,Vibrio core-genome
28752,3957060,False,comparative genomics
28753,4747410,False,CD4+CD25+ T lymphocyte
28754,4747410,False,early stage breast cancer
28755,4747410,False,triple negative breast cancer
28756,4747410,False,prognosis
28757,4747410,False,adoptive cell therapy
28758,4750252,False,Low back pain
28759,4750252,False,Obesity
28760,4750252,False,Lifestyle
28761,4750252,False,Telephone
28762,4750252,False,Randomised controlled trial
28763,4750252,False,Protocol
28764,6377380,False,Erectile Dysfunction
28765,6377380,False,IPP
28766,6377380,False,Penile Implant
28767,6377380,False,Diabetes
28768,6377380,False,Infection
28769,4508500,False,RGD peptide
28770,4508500,False,Alfatide II
28771,4508500,False,FDG
28772,4508500,False,PET/CT
28773,4508500,False,bone metastasis
28774,3481742,False,Food security
28775,3481742,False,Challenges
28776,3481742,False,India
28777,6024099,True,HIV prevention
28778,6024099,True,black MSM
28779,6024099,True,dating apps
28780,6024099,True,homosexuality
28781,6024099,True,male
28782,6024099,True,men who have sex with men
28783,6024099,True,mobile apps
28784,6024099,True,mobile phones
28785,3481855,False,FAMIS
28786,3481855,False,spectral excitation sequences
28787,3481855,False,Texas Red
28788,3481855,False,tunable excitation
28789,3481855,False,unmixing
28790,5840975,False,nerve regeneration
28791,5840975,False,nerve repair
28792,5840975,False,neural cell migration
28793,5840975,False,neural cell alignment
28794,5840975,False,micropattern
28795,5840975,False,dorsal root ganglion
28796,5840975,False,topological cues
28797,5840975,False,neural regeneration
28798,6156252,False,gap junction
28799,6156252,False,electrical synapse
28800,6156252,False,fluorescence imaging
28801,6156252,False,genetically encoded methods
28802,6156252,False,nervous system
28803,6113448,False,CXCR4
28804,6113448,False,lung metastasis
28805,6113448,False,miR‐613
28806,6113448,False,SDF‐1
28807,6113448,False,steosarcoma
28808,4393581,False,Inflammatory bowel disease
28809,4393581,False,Ulcerative colitis
28810,4393581,False,Crohn’s disease
28811,4393581,False,Thrombosis
28812,3440932,False,Cone beam computed tomography
28813,3440932,False,dens in dente
28814,3440932,False,and endodontic management
28815,3643643,False,microsurgery
28816,3643643,False,cerebral cortex
28817,3643643,False,glioma
28818,3643643,False,diffusion tensor imaging
28819,5688504,False,European aspen
28820,5688504,False,Intra-specific cross
28821,5688504,False,Full-sibling population
28822,5688504,False,RADseq
28823,5688504,False,High resolution linkage map
28824,5688504,False,SNP
